failure,error_count,task_hour,day_of_month,day_of_week,robot_id_length,software_version_length,product_code_type,error_severity,hourly_error_rate
0,13,3,15,3,15,31,1,12,1
1,18,5,25,5,15,28,4,22,0
0,16,2,15,0,15,25,2,12,0
0,15,11,1,1,15,29,1,12,0
0,13,10,10,3,15,17,3,11,1
1,17,8,8,2,15,26,4,20,1
0,13,4,4,3,15,22,2,13,0
0,12,23,9,4,15,24,2,12,0
0,12,12,31,5,15,25,1,13,0
0,12,14,19,4,15,29,5,12,0
0,13,11,9,5,15,26,5,13,0
0,13,9,5,1,15,26,5,13,0
0,11,19,19,2,15,26,2,12,0
0,11,13,21,3,15,21,2,13,0
0,13,11,4,6,15,26,5,13,0
0,13,0,31,6,15,22,2,13,0
1,18,10,19,3,15,14,4,21,1
0,13,17,15,1,15,9,5,13,0
0,13,9,26,5,15,27,4,13,0
0,14,13,21,2,15,31,2,12,0
0,14,9,10,3,15,24,5,12,0
0,11,8,16,3,15,20,1,12,0
0,13,19,9,3,15,21,3,12,1
1,19,21,11,2,15,29,2,18,1
0,12,11,13,3,15,25,3,12,0
0,11,16,12,6,15,28,3,12,0
0,12,13,3,1,15,21,3,13,0
0,11,5,30,5,15,23,4,12,0
0,11,7,22,2,15,26,3,13,0
0,13,15,8,4,15,15,2,13,0
0,10,19,8,4,15,28,4,13,0
0,12,18,21,4,15,22,2,12,0
0,11,12,25,6,15,17,5,12,0
0,12,11,21,2,15,17,2,13,0
0,13,18,24,3,15,26,5,13,0
0,12,20,20,3,15,26,1,11,0
1,20,12,15,2,15,24,3,21,1
0,13,3,2,5,15,22,2,13,0
0,14,6,3,6,15,18,4,11,1
1,20,14,13,4,15,29,5,18,1
0,13,13,4,2,15,27,4,13,0
0,12,23,15,0,15,32,3,12,0
0,14,18,5,0,15,31,2,12,0
0,12,9,17,3,15,29,3,12,0
0,13,20,10,2,15,26,4,13,0
0,10,0,17,1,15,20,3,12,0
0,13,2,24,5,15,27,4,13,0
0,12,17,27,2,15,31,3,11,0
0,13,15,21,4,15,22,3,12,0
0,13,8,15,1,15,27,4,13,0
0,15,12,31,1,15,18,4,14,0
0,13,15,23,1,15,21,1,11,0
0,11,12,1,1,15,30,4,13,0
0,11,17,8,4,15,22,1,12,1
0,11,8,12,3,15,25,4,12,0
0,14,10,16,5,15,32,1,14,0
0,13,0,31,2,15,22,3,13,1
0,14,11,31,6,15,32,1,14,0
0,13,6,27,6,15,22,2,13,0
0,13,19,19,2,15,29,3,11,0
0,13,12,1,1,15,25,1,11,0
1,10,3,2,5,15,22,2,10,0
0,13,1,1,3,15,27,4,13,0
0,13,8,1,2,15,21,1,12,0
0,14,9,27,6,15,32,1,14,0
0,11,12,16,5,15,23,4,14,0
0,13,0,31,6,15,22,2,13,0
0,11,13,1,1,15,30,1,12,1
0,13,8,14,1,15,18,4,12,0
0,12,16,18,2,15,24,3,12,0
0,9,15,12,2,15,25,2,13,0
0,11,12,27,0,15,27,3,11,1
0,16,5,31,1,15,24,4,11,0
0,13,21,29,4,15,22,2,13,0
0,14,9,25,4,15,28,3,13,0
1,18,17,17,4,15,29,2,20,1
0,14,13,10,3,15,24,1,12,0
0,13,0,7,4,15,20,1,12,0
1,20,9,22,3,15,19,2,18,1
0,13,8,15,4,15,27,4,13,0
0,13,23,4,2,15,22,2,13,0
0,14,13,1,3,15,30,2,12,1
1,15,20,17,3,15,28,3,19,1
0,11,14,8,4,15,17,4,12,1
0,14,6,20,4,15,25,2,12,0
1,16,15,21,2,15,32,1,20,1
0,13,4,10,4,15,31,4,13,0
0,13,7,5,4,15,27,2,13,1
1,18,16,19,3,15,15,1,19,0
0,14,13,17,2,15,11,2,13,0
0,13,12,8,1,15,22,2,13,0
0,12,0,13,0,15,24,3,12,0
0,13,10,6,3,15,27,2,12,1
0,13,15,4,2,15,27,4,13,0
1,10,22,16,1,15,22,2,10,0
0,14,13,22,1,15,27,5,12,1
0,13,6,15,1,15,32,2,12,0
0,15,20,19,2,15,28,5,12,0
0,14,8,22,0,15,28,4,12,0
0,11,19,11,4,15,22,3,13,0
1,17,13,12,2,15,22,3,19,1
0,13,7,20,5,15,16,1,12,0
0,13,6,2,0,15,27,4,13,0
1,10,20,2,1,15,22,2,10,0
0,11,12,12,1,15,26,2,13,0
0,12,9,23,1,15,18,2,14,0
1,18,14,20,3,15,26,3,21,1
0,13,9,1,1,15,26,5,13,0
0,14,8,1,3,15,23,2,14,1
0,12,13,20,2,15,30,3,12,1
1,17,14,7,1,15,18,4,20,0
0,13,13,5,5,15,27,4,13,0
0,7,11,24,2,15,22,2,7,0
0,13,6,12,0,15,18,3,13,0
0,13,10,25,4,15,22,2,13,0
0,14,8,24,3,15,25,3,13,0
0,12,23,15,1,15,15,3,12,1
0,14,7,2,2,15,23,2,11,1
0,11,5,8,4,15,25,1,12,0
1,17,8,17,3,15,28,3,17,0
0,13,12,7,5,15,15,2,13,0
0,14,7,18,4,15,32,1,14,0
0,13,15,16,0,15,29,2,12,0
0,11,14,31,0,15,27,5,13,0
0,13,23,5,4,15,25,5,13,0
0,13,10,26,3,15,17,2,13,1
0,13,14,14,5,15,24,4,14,1
0,13,2,18,4,15,24,3,12,0
0,15,15,29,3,15,29,3,11,0
0,13,12,29,2,15,27,3,12,1
0,12,14,16,3,15,32,3,12,1
0,15,14,30,4,15,25,1,11,0
0,12,8,12,0,15,20,5,13,0
0,11,13,7,2,15,22,5,12,0
0,14,15,22,2,15,26,1,13,0
0,12,12,6,2,15,29,1,13,0
0,11,9,25,3,15,23,4,12,0
0,12,20,29,0,15,25,2,13,1
0,12,14,21,3,15,23,4,13,0
0,13,10,6,4,15,22,2,13,0
0,13,15,17,6,15,32,3,13,0
0,11,2,10,3,15,25,4,13,0
0,13,2,26,1,15,25,5,13,0
0,13,11,7,3,15,26,5,13,0
1,17,16,3,1,15,29,5,17,1
0,13,9,19,5,15,27,4,13,0
0,13,3,5,4,15,23,2,13,0
0,14,18,12,0,15,24,1,13,0
0,10,13,18,3,15,26,5,13,1
0,12,22,7,3,15,28,4,13,1
1,22,12,25,3,15,18,3,18,1
0,11,8,13,3,15,30,3,13,0
0,11,4,2,4,15,28,4,12,0
0,13,18,20,4,15,31,2,12,0
0,13,13,3,1,15,27,4,13,0
0,15,0,21,2,15,28,5,13,0
0,13,11,15,1,15,27,4,13,0
1,21,11,4,2,15,30,3,18,1
0,11,11,17,3,15,28,3,14,0
0,17,14,22,0,15,23,4,14,0
0,14,12,3,2,15,17,3,12,0
0,10,1,27,4,15,16,3,11,0
0,13,9,23,0,15,26,5,13,0
1,19,12,18,3,15,26,1,18,1
0,15,13,20,1,15,31,3,13,0
1,20,9,24,3,15,9,1,18,1
0,13,12,17,3,15,28,3,12,1
0,11,14,17,4,15,19,4,13,1
0,9,13,12,5,15,17,2,13,0
0,13,12,22,6,15,22,2,13,0
0,12,23,2,0,15,24,1,13,1
0,14,21,20,3,15,10,3,12,1
0,10,10,13,2,15,32,4,14,1
0,12,14,14,3,15,20,5,13,0
0,10,8,6,4,15,28,1,12,0
0,13,11,14,2,15,27,4,12,0
0,11,16,17,2,15,22,1,13,0
0,14,9,24,5,15,21,2,13,0
0,15,16,2,2,15,26,5,13,0
0,9,8,11,4,15,25,1,11,1
0,11,11,13,2,15,27,3,10,0
0,14,18,15,6,15,26,4,13,0
0,12,2,14,3,15,22,4,13,1
0,13,19,27,4,15,26,5,13,0
0,14,11,10,2,15,14,3,13,0
0,11,23,20,4,15,24,4,13,1
1,19,13,26,5,15,20,3,22,1
0,13,11,1,6,15,32,2,13,0
0,11,19,9,4,15,26,1,12,0
0,14,23,9,1,15,32,1,14,0
0,12,18,31,5,15,24,1,11,0
0,14,23,3,3,15,32,1,13,0
0,13,6,16,2,15,25,5,13,0
0,4,14,31,3,15,22,2,4,0
0,13,11,18,0,15,18,4,12,0
0,14,14,1,3,15,17,3,12,0
1,10,0,15,0,15,22,2,10,0
0,13,9,31,3,15,27,4,13,0
0,12,1,10,1,15,20,2,11,0
1,17,11,6,3,15,15,4,17,1
0,13,0,26,5,15,16,2,13,0
0,11,5,26,0,15,24,2,11,1
0,11,11,24,3,15,27,4,13,1
0,14,12,5,1,15,26,3,13,0
0,11,7,16,3,15,17,2,13,0
0,10,13,16,4,15,23,5,13,1
1,14,7,29,1,15,32,1,14,0
0,13,15,19,1,15,31,1,13,0
0,13,5,13,5,15,20,3,13,0
0,15,7,21,1,15,22,1,12,1
0,13,10,19,1,15,27,4,13,0
0,13,13,2,3,15,20,1,12,1
1,19,4,20,6,15,31,4,19,1
0,11,17,20,2,15,16,3,12,0
0,10,16,23,5,15,32,1,13,1
0,13,9,13,2,15,26,5,13,0
0,13,11,11,5,15,32,2,13,0
0,12,9,1,2,15,31,4,13,0
1,21,8,30,4,15,20,2,20,1
0,13,13,6,2,15,19,3,13,0
0,13,6,27,6,15,27,4,13,0
0,11,12,18,4,15,26,4,13,1
0,10,14,26,1,15,20,3,12,0
0,14,11,11,0,15,31,5,13,0
0,14,20,28,1,15,23,3,12,0
0,13,17,5,5,15,30,3,12,1
1,19,20,12,1,15,20,4,19,0
0,15,21,26,2,15,15,5,13,1
0,13,3,11,3,15,22,2,13,0
0,14,13,13,4,15,32,1,14,0
0,11,8,1,3,15,32,3,12,0
0,14,9,15,5,15,32,1,14,0
0,12,8,27,0,15,29,3,12,0
1,10,0,15,0,15,22,2,10,0
0,14,8,30,5,15,30,4,12,1
0,12,9,7,1,15,23,2,12,1
0,9,12,2,3,15,25,1,13,0
0,13,14,29,1,15,27,4,13,0
0,13,16,22,4,15,27,4,13,0
0,12,17,10,3,15,29,1,12,1
0,13,13,7,1,15,14,2,12,1
0,13,9,8,1,15,32,2,13,1
0,13,12,22,1,15,27,4,13,0
0,13,4,6,6,15,27,4,13,0
0,15,16,10,4,15,28,3,12,1
0,15,21,1,3,15,28,3,12,0
0,13,13,22,4,15,15,2,13,0
0,15,20,31,6,15,19,5,12,0
0,13,4,25,2,15,22,2,13,0
0,12,8,7,3,15,25,3,13,0
0,13,11,1,1,15,22,2,13,0
0,14,10,20,5,15,13,1,12,1
0,14,5,31,4,15,25,1,12,0
0,14,8,18,3,15,32,1,14,0
0,11,21,16,2,15,21,3,13,0
0,11,8,2,2,15,23,3,13,0
0,11,17,14,3,15,23,2,12,0
0,13,6,20,5,15,18,3,11,1
0,11,17,19,6,15,22,5,12,0
0,14,15,13,3,15,25,3,12,0
0,11,15,27,3,15,21,2,13,0
0,14,7,7,6,15,32,1,14,0
0,11,5,7,5,15,20,3,12,1
0,15,15,9,4,15,29,3,12,1
0,10,17,11,3,15,22,5,12,0
1,20,10,2,3,15,24,4,18,1
0,13,4,6,6,15,26,5,13,0
0,10,11,14,0,15,29,1,12,0
0,13,15,17,4,15,22,1,12,1
0,12,20,12,5,15,27,2,13,1
0,12,17,9,3,15,27,2,12,0
0,14,11,20,3,15,25,3,12,0
0,12,6,12,1,15,25,2,11,1
0,13,16,1,5,15,22,4,14,1
0,13,10,26,4,15,27,4,13,0
0,13,19,17,6,15,27,4,13,0
0,13,8,11,3,15,19,2,12,0
0,12,16,24,1,15,19,2,13,0
0,14,12,10,4,15,18,3,12,0
0,14,3,6,2,15,27,5,12,1
0,13,23,22,3,15,27,4,13,0
0,13,18,1,4,15,19,1,12,1
0,12,16,2,3,15,23,5,12,0
0,14,11,10,6,15,25,5,13,1
0,13,12,3,1,15,22,2,13,0
0,15,12,11,4,15,32,4,15,0
0,13,18,15,1,15,22,2,13,0
0,14,14,30,2,15,20,2,11,0
0,14,10,24,5,15,32,1,14,0
0,13,16,19,3,15,27,2,12,0
0,13,10,28,5,15,26,5,13,0
0,12,10,12,2,15,23,2,13,0
0,10,6,23,4,15,28,3,13,1
1,17,13,14,2,15,19,5,20,1
0,13,8,1,1,15,27,3,12,0
0,13,9,1,1,15,26,5,13,0
0,15,8,20,6,15,26,3,12,0
0,11,4,1,5,15,31,1,12,0
0,13,13,10,3,15,26,5,13,0
0,13,10,28,3,15,27,4,13,0
0,14,13,20,6,15,27,2,12,0
0,11,15,12,2,15,12,1,13,0
1,18,23,15,3,15,27,4,19,1
0,13,6,27,6,15,22,2,13,0
1,21,17,1,0,15,28,2,18,1
0,12,17,1,2,15,20,4,13,1
0,13,20,14,5,15,18,4,13,0
0,13,16,8,1,15,27,4,13,0
0,15,8,10,3,15,32,4,15,0
0,12,10,6,3,15,15,2,12,0
0,13,8,1,6,15,27,4,13,0
0,12,10,18,0,15,18,4,12,0
0,15,15,8,3,15,19,2,12,0
0,13,4,2,3,15,24,2,13,0
1,19,8,5,6,15,23,2,21,1
0,15,21,9,4,15,23,2,11,1
0,11,5,31,5,15,14,3,12,1
0,13,6,6,6,15,22,2,13,0
0,11,8,22,5,15,17,2,13,0
0,14,20,20,4,15,19,3,14,0
0,12,13,13,0,15,28,5,13,1
0,9,9,1,0,15,22,2,13,0
0,13,8,11,3,15,17,3,13,0
0,13,3,20,2,15,20,1,12,1
0,13,12,25,3,15,20,1,10,0
0,13,12,19,5,15,23,5,12,1
0,14,3,12,2,15,27,2,12,0
0,14,10,19,2,15,29,1,13,0
0,11,17,15,3,15,20,1,12,0
0,11,18,22,6,15,25,3,12,1
0,12,8,23,2,15,22,2,14,0
0,12,21,25,3,15,32,1,12,0
0,13,1,1,3,15,27,4,13,0
0,15,13,16,4,15,22,3,13,1
0,10,19,18,4,15,27,3,12,0
1,20,5,18,2,15,24,5,18,1
1,10,20,2,1,15,22,2,10,0
0,14,12,23,4,15,30,2,12,0
1,20,8,1,1,15,27,2,19,1
0,13,16,12,4,15,26,5,13,0
0,14,19,1,1,15,25,3,12,0
0,12,8,18,3,15,25,3,13,0
0,15,16,14,3,15,21,4,13,0
0,13,10,7,5,15,27,4,13,0
0,13,15,29,3,15,27,4,13,0
0,12,17,22,5,15,29,2,12,0
0,10,16,23,5,15,25,2,12,1
0,13,14,12,5,15,22,2,13,0
0,12,21,10,3,15,27,1,11,0
0,13,23,5,3,15,27,4,13,0
0,12,8,15,5,15,28,3,14,1
0,13,12,17,3,15,23,2,12,0
1,21,7,21,5,15,30,1,18,0
0,15,11,29,6,15,32,2,13,1
1,20,11,31,1,15,32,1,19,1
0,13,19,9,2,15,15,2,13,0
0,13,15,2,4,15,16,2,13,0
0,11,3,21,1,15,24,3,13,0
0,10,14,13,2,15,21,4,12,0
0,12,23,21,1,15,22,2,13,0
0,13,14,26,1,15,24,2,12,0
0,10,15,7,2,15,19,2,13,0
0,12,4,20,5,15,22,2,13,0
0,11,12,15,0,15,23,4,12,0
0,11,16,1,4,15,22,4,12,0
1,18,12,1,2,15,19,2,15,1
0,14,10,20,5,15,23,1,12,0
0,14,7,6,6,15,23,1,13,0
1,20,0,1,2,15,19,4,20,1
0,8,6,1,1,15,23,2,12,1
0,14,14,16,1,15,30,4,13,0
0,12,8,1,5,15,21,4,12,1
0,13,3,14,3,15,19,3,12,1
0,11,9,3,1,15,21,4,13,0
1,20,15,15,5,15,32,3,19,1
0,13,11,7,5,15,27,4,13,0
1,18,7,1,3,15,18,3,18,0
1,20,13,9,0,15,21,5,21,1
0,13,11,31,1,15,20,5,13,0
1,21,16,25,4,15,26,5,19,0
0,13,10,1,4,15,22,2,13,0
0,13,11,4,2,15,21,4,12,0
0,12,18,31,0,15,29,2,13,1
0,13,8,7,5,15,27,4,13,0
0,13,22,1,3,15,22,3,11,0
0,12,9,14,1,15,28,2,12,1
0,11,11,10,4,15,31,1,13,0
0,10,13,10,1,15,24,3,13,0
0,12,12,15,2,15,24,3,14,0
0,13,23,19,4,15,26,1,12,0
1,20,9,15,6,15,19,2,17,0
0,13,4,12,4,15,29,1,13,0
0,14,11,18,6,15,32,1,14,0
1,22,5,18,0,15,29,4,21,1
0,14,15,18,6,15,17,4,14,0
0,11,8,1,5,15,15,3,12,0
0,12,19,3,5,15,18,3,12,1
1,10,10,3,3,15,15,2,10,0
0,11,19,10,0,15,23,4,12,0
0,12,18,13,6,15,23,5,13,0
0,12,7,9,2,15,24,1,12,1
0,13,19,13,2,15,22,2,13,0
0,12,16,1,4,15,25,3,12,0
0,13,8,24,2,15,17,4,13,1
0,13,17,30,4,15,17,2,12,0
0,12,5,4,5,15,22,2,13,0
0,13,15,3,1,15,30,4,12,0
0,11,4,10,0,15,27,1,11,0
0,12,11,16,1,15,28,3,12,1
0,14,18,31,2,15,27,3,13,0
0,11,8,12,6,15,32,4,13,0
0,14,11,1,2,15,28,3,12,0
0,12,12,1,1,15,13,3,12,0
0,13,3,8,3,15,30,2,13,0
0,11,6,1,4,15,21,1,13,0
0,14,12,1,0,15,21,2,12,0
0,13,1,14,0,15,25,5,13,0
0,11,12,15,3,15,31,3,13,0
0,13,9,3,1,15,27,4,13,0
0,13,22,4,6,15,27,4,13,0
0,13,16,3,6,15,25,5,13,0
1,17,10,10,2,15,23,3,19,1
0,14,16,5,5,15,31,1,13,0
0,13,15,27,4,15,22,2,13,0
0,13,7,16,1,15,27,4,13,0
0,13,14,24,5,15,32,3,13,0
0,13,16,3,3,15,27,4,13,0
0,13,9,11,4,15,27,4,13,0
0,14,6,19,2,15,18,4,13,0
0,13,18,22,2,15,30,4,12,0
0,12,8,31,3,15,24,4,13,1
0,12,17,15,3,15,28,2,13,0
0,11,13,14,2,15,19,3,12,0
0,13,13,22,2,15,9,5,13,0
0,12,14,31,0,15,21,3,13,0
0,12,18,27,5,15,21,3,13,1
0,14,8,17,1,15,30,3,14,0
0,12,12,9,3,15,23,2,12,1
0,14,17,18,3,15,21,3,14,0
0,12,17,12,3,15,16,3,12,0
0,14,4,16,4,15,24,1,13,0
0,13,10,4,4,15,26,5,13,0
0,13,18,21,0,15,21,3,12,1
1,19,11,16,2,15,28,2,19,1
0,13,17,20,3,15,23,4,13,0
0,13,17,17,1,15,27,4,13,0
0,12,10,27,0,15,20,1,13,0
0,14,8,19,3,15,32,1,14,0
0,15,1,9,2,15,12,4,13,0
0,12,16,9,3,15,16,1,11,1
0,13,2,21,3,15,22,2,13,0
0,14,10,15,0,15,14,3,11,0
1,18,10,28,1,15,31,3,18,1
0,13,11,19,3,15,27,4,13,0
0,9,14,27,3,15,28,1,11,0
0,13,8,16,5,15,19,3,13,0
0,12,11,31,4,15,22,2,13,1
0,13,8,10,3,15,26,5,13,0
0,14,0,4,3,15,24,3,12,0
1,10,10,3,3,15,15,2,10,0
0,15,23,20,3,15,22,4,12,0
0,14,17,16,4,15,24,2,13,1
0,11,15,23,2,15,25,1,12,0
0,13,21,1,3,15,27,2,11,0
0,14,5,22,5,15,32,1,14,0
0,13,14,19,5,15,15,2,13,0
1,17,17,16,3,15,13,1,19,1
1,21,14,10,0,15,26,4,18,0
0,12,10,30,4,15,25,3,13,1
0,13,21,23,2,15,15,2,13,0
0,12,21,20,1,15,28,3,13,0
0,11,19,24,1,15,12,2,12,0
0,13,15,18,2,15,15,2,13,0
0,12,14,10,3,15,22,4,11,1
0,14,12,12,5,15,25,1,12,0
0,12,16,8,3,15,19,4,13,0
0,14,19,3,2,15,32,1,14,0
0,13,6,30,2,15,25,5,13,0
0,13,12,23,5,15,22,2,13,0
0,16,13,1,5,15,9,1,12,0
0,13,20,11,0,15,27,4,13,0
1,19,12,24,2,15,20,2,19,0
0,13,20,17,3,15,27,4,13,0
0,12,18,9,1,15,28,2,13,0
0,12,7,14,0,15,17,2,12,0
0,14,4,2,2,15,17,5,13,0
0,13,6,6,6,15,22,2,13,0
0,13,11,22,3,15,22,2,13,0
0,14,6,6,2,15,19,1,13,0
0,13,10,14,5,15,30,1,13,0
1,19,7,20,6,15,27,1,18,1
0,12,11,17,4,15,23,3,12,1
0,11,11,14,2,15,32,3,12,0
0,15,11,13,2,15,31,3,12,0
0,13,22,15,2,15,26,4,11,0
0,13,14,16,4,15,23,3,12,0
0,13,9,21,4,15,28,3,12,0
0,13,20,23,5,15,22,2,13,0
0,12,9,18,3,15,19,2,12,0
0,11,13,10,3,15,26,3,13,0
0,12,12,1,4,15,32,1,13,0
0,11,7,1,0,15,23,3,14,1
0,13,8,18,4,15,26,5,13,0
0,12,11,9,5,15,25,2,14,0
0,14,12,18,4,15,22,3,13,1
0,12,2,29,1,15,26,2,13,0
0,13,21,27,2,15,22,5,13,1
0,13,17,6,4,15,27,4,13,0
0,13,20,11,2,15,28,2,13,1
0,14,15,21,5,15,21,4,13,0
0,13,11,26,5,15,9,5,13,0
1,17,4,24,2,15,22,3,18,1
0,13,14,3,4,15,22,3,12,1
0,14,6,5,6,15,20,4,12,0
1,20,16,9,3,15,27,5,20,1
0,13,9,6,5,15,27,4,13,1
0,14,15,12,2,15,19,5,12,0
0,13,12,26,5,15,26,5,13,0
0,14,13,27,3,15,23,1,12,1
0,13,21,8,5,15,22,2,11,0
0,7,17,22,0,15,22,2,7,0
0,13,9,23,3,15,28,2,13,1
0,25,21,16,4,15,32,1,25,0
0,14,12,10,0,15,17,3,13,0
0,14,3,22,4,15,30,5,12,0
1,19,17,2,5,15,17,2,17,1
0,11,18,26,0,15,23,3,12,0
0,13,4,16,3,15,22,4,13,1
0,13,0,16,3,15,27,1,13,0
0,11,2,1,4,15,18,3,12,0
0,12,23,8,5,15,30,2,12,1
1,21,7,20,0,15,28,3,18,1
0,14,10,8,3,15,32,3,13,0
0,14,12,28,2,15,32,1,14,0
0,13,12,5,4,15,27,4,13,0
1,18,12,6,4,15,24,2,18,0
0,12,16,15,3,15,27,3,12,1
0,10,19,4,1,15,26,2,13,1
0,13,20,3,3,15,15,2,13,0
0,13,3,9,2,15,29,5,14,0
0,9,9,6,2,15,26,4,13,0
0,11,8,7,3,15,26,3,13,0
0,12,21,3,1,15,18,1,12,0
0,12,5,20,4,15,15,1,13,0
0,12,21,13,3,15,30,5,13,1
0,13,11,4,6,15,27,4,13,0
0,13,9,5,1,15,26,5,13,0
0,14,17,14,2,15,29,1,12,0
0,11,7,4,6,15,17,4,13,0
0,14,1,5,3,15,25,3,11,0
0,13,12,15,1,15,27,4,13,0
0,12,17,23,3,15,25,3,12,1
0,12,17,18,2,15,32,4,12,0
0,13,6,8,4,15,22,4,12,0
1,17,20,10,2,15,27,4,20,0
1,18,7,5,1,15,23,1,19,1
0,12,23,16,5,15,28,2,13,0
0,13,7,25,4,15,24,4,12,1
0,12,12,12,3,15,22,5,12,0
0,14,17,13,3,15,30,2,12,0
0,13,16,7,1,15,18,2,13,1
0,12,16,13,0,15,30,3,11,0
0,10,16,19,3,15,22,1,12,0
0,13,12,8,1,15,22,2,13,0
1,18,9,19,0,15,10,1,21,1
0,13,11,17,3,15,15,2,13,0
1,17,2,3,1,15,27,5,17,1
0,14,6,31,1,15,27,3,12,1
0,12,16,16,3,15,14,1,12,0
0,13,16,18,5,15,20,2,11,0
0,11,3,21,3,15,26,3,12,0
0,14,14,23,1,15,17,1,12,0
1,18,15,21,2,15,26,1,20,1
0,12,16,13,3,15,25,4,12,0
0,12,14,19,3,15,13,3,12,0
0,13,11,12,1,15,27,4,13,0
0,13,16,28,3,15,22,2,13,0
0,15,14,6,2,15,27,3,12,0
0,14,4,4,0,15,29,3,12,0
0,12,7,21,2,15,22,3,13,0
0,10,9,20,0,15,28,5,13,1
0,11,10,1,5,15,31,1,13,0
0,13,9,1,3,15,24,1,14,0
0,13,4,4,3,15,22,2,13,0
0,15,5,12,5,15,32,4,15,0
0,12,2,17,3,15,14,2,13,0
0,13,20,16,5,15,25,2,11,0
0,11,13,13,1,15,21,1,12,0
0,13,13,28,5,15,22,2,13,0
0,13,8,24,3,15,27,4,13,0
0,11,23,20,4,15,24,3,11,1
0,14,3,11,2,15,18,3,12,1
0,13,15,1,4,15,22,4,13,0
0,13,14,26,4,15,19,3,12,0
0,10,15,14,5,15,28,2,13,1
1,20,10,15,2,15,25,4,20,1
0,13,11,1,1,15,22,2,13,0
1,17,9,22,0,15,31,3,15,1
0,13,12,19,3,15,20,4,13,0
0,13,19,13,1,15,25,5,13,0
0,12,16,9,3,15,28,4,12,0
0,12,20,28,2,15,23,5,14,1
0,10,15,24,5,15,22,3,14,1
0,13,12,26,5,15,26,5,13,0
1,18,6,16,4,15,23,4,18,0
0,13,13,22,2,15,30,4,13,1
0,13,13,4,4,15,20,1,12,0
0,12,13,8,3,15,28,3,12,0
0,13,15,19,5,15,27,4,13,0
0,11,16,10,3,15,22,1,12,0
0,13,21,7,5,15,22,2,13,0
0,13,22,17,5,15,22,2,13,0
1,18,10,18,5,15,25,1,20,0
0,12,23,7,5,15,24,3,13,0
0,13,12,18,2,15,27,4,13,0
0,13,10,1,1,15,26,5,13,0
0,11,12,16,4,15,25,3,12,1
0,13,12,22,6,15,22,2,13,0
0,13,11,22,3,15,22,2,13,0
0,10,12,4,2,15,23,3,13,0
0,10,16,11,1,15,21,5,14,0
0,12,17,1,1,15,15,3,12,0
0,12,10,3,1,15,18,2,12,1
0,13,4,4,3,15,22,2,13,0
0,12,9,19,2,15,25,2,12,0
0,13,18,3,3,15,27,4,13,0
0,14,19,21,2,15,32,1,14,0
0,12,6,6,2,15,27,2,14,0
0,13,6,26,2,15,24,3,13,0
0,16,14,20,4,15,26,1,11,0
0,13,8,17,6,15,9,5,13,0
0,12,9,13,2,15,26,1,13,0
1,16,17,13,2,15,19,3,21,0
1,10,12,23,5,15,22,2,10,0
0,13,22,7,6,15,27,4,13,0
0,12,11,1,4,15,24,3,12,1
0,14,6,11,0,15,24,5,12,1
0,12,2,1,3,15,23,3,13,1
0,13,12,14,5,15,25,5,13,0
0,11,13,17,4,15,24,5,11,0
0,14,16,1,0,15,26,1,13,0
0,11,15,21,1,15,16,4,13,0
0,15,23,20,1,15,17,3,11,0
0,12,2,7,1,15,32,3,13,0
0,11,18,23,2,15,29,2,12,1
0,11,6,22,2,15,23,2,13,0
0,11,5,31,2,15,19,1,13,1
0,14,4,15,5,15,29,3,13,0
0,11,1,4,6,15,25,2,12,0
1,17,11,20,6,15,24,3,17,1
0,13,11,25,3,15,21,4,13,0
0,13,5,27,6,15,22,2,13,0
0,11,16,9,2,15,27,3,12,0
0,11,8,16,1,15,32,2,12,0
0,10,10,11,3,15,32,2,11,0
0,12,14,23,3,15,31,5,12,0
0,10,15,31,3,15,26,4,13,1
0,13,18,27,4,15,25,5,11,0
0,13,9,1,6,15,27,4,13,0
0,12,14,28,2,15,16,5,12,0
0,10,10,14,6,15,24,2,12,0
0,13,11,29,1,15,27,4,13,0
0,15,11,16,0,15,31,5,11,1
0,13,18,4,3,15,22,2,13,0
0,13,21,11,2,15,19,2,12,0
0,14,17,26,2,15,18,2,12,0
0,12,15,9,3,15,32,3,12,1
0,13,17,4,3,15,22,2,13,0
0,12,6,31,6,15,32,2,12,0
0,13,14,17,3,15,23,5,13,0
0,15,10,27,2,15,32,3,12,0
0,13,11,22,2,15,28,3,12,0
0,13,12,22,6,15,22,2,13,0
0,13,17,9,4,15,26,4,11,1
0,10,13,26,3,15,23,5,12,0
0,13,11,11,5,15,29,2,12,1
0,13,15,15,1,15,27,4,13,0
0,12,12,2,6,15,28,1,12,1
1,18,18,23,3,15,27,2,19,1
0,13,11,7,5,15,17,4,12,1
0,13,18,18,4,15,22,1,12,1
0,12,14,20,4,15,12,1,13,0
0,11,10,11,2,15,20,2,12,1
0,15,17,8,6,15,22,1,14,0
0,12,15,12,3,15,24,2,11,1
0,12,2,17,1,15,25,3,12,1
1,20,13,5,2,15,22,3,17,1
0,13,10,29,1,15,27,4,13,0
0,14,14,31,0,15,18,4,13,1
1,15,4,17,4,15,10,2,20,1
0,13,10,21,5,15,26,5,13,0
0,13,17,8,3,15,27,4,13,0
0,11,11,10,5,15,20,2,13,0
0,12,7,20,0,15,32,3,12,0
1,20,4,31,2,15,22,1,19,1
0,14,3,18,3,15,20,2,12,1
0,13,14,13,4,15,25,5,13,0
